class,dram__bytes.avg,dram__bytes.max,dram__bytes.sum,dram__bytes_write.avg,dram__bytes_write.max,dram__bytes_write.sum,dram__cycles_active.avg,dram__cycles_active.max,dram__cycles_active.sum,dram__cycles_active_write.avg,dram__cycles_active_write.max,dram__cycles_active_write.sum,dram__cycles_elapsed.avg,dram__cycles_elapsed.max,dram__cycles_elapsed.min,dram__cycles_elapsed.sum,dram__cycles_in_frame.avg,dram__cycles_in_frame.max,dram__cycles_in_frame.min,dram__cycles_in_frame.sum,dram__cycles_in_region.avg,dram__cycles_in_region.max,dram__cycles_in_region.min,dram__cycles_in_region.sum,dram__sectors.avg,dram__sectors.max,dram__sectors.sum,dram__sectors_write.avg,dram__sectors_write.max,dram__sectors_write.sum,fbpa__cycles_active.avg,fbpa__cycles_active.max,fbpa__cycles_active.min,fbpa__cycles_active.sum,fbpa__cycles_elapsed.avg,fbpa__cycles_elapsed.max,fbpa__cycles_elapsed.min,fbpa__cycles_elapsed.sum,fbpa__cycles_in_frame.avg,fbpa__cycles_in_frame.max,fbpa__cycles_in_frame.min,fbpa__cycles_in_frame.sum,fbpa__cycles_in_region.avg,gpc__cycles_in_region.sum,gpu__cycles_active.avg,gpu__cycles_active.max,gpu__cycles_active.min,gpu__cycles_active.sum,gpu__cycles_elapsed.avg,gpu__cycles_elapsed.max,gpu__cycles_elapsed.min,gpu__cycles_elapsed.sum,gpu__cycles_in_frame.avg,gpu__cycles_in_frame.max,gpu__cycles_in_frame.min,gpu__cycles_in_frame.sum,gpu__cycles_in_region.avg,gpu__cycles_in_region.max,gpu__cycles_in_region.min,gpu__cycles_in_region.sum,gpu__time_active.avg,gpu__time_active.max,gpu__time_active.min,gpu__time_active.sum,gpu__time_duration.avg,gpu__time_duration.max,gpu__time_duration.min,gpu__time_duration.sum,gpu__time_end.avg,gpu__time_end.max,gpu__time_end.min,gpu__time_end.sum,gpu__time_start.avg,gpu__time_start.max,gpu__time_start.min,gpu__time_start.sum,gr__cycles_active.avg,gr__cycles_active.max,gr__cycles_active.min,gr__cycles_active.sum,gr__cycles_elapsed.avg,gr__cycles_elapsed.max,gr__cycles_elapsed.min,gr__cycles_elapsed.sum,gr__cycles_in_frame.avg,gr__cycles_in_frame.max,gr__cycles_in_frame.min,gr__cycles_in_frame.sum,gr__cycles_in_region.avg,gr__cycles_in_region.max,gr__cycles_in_region.min,gr__cycles_in_region.sum,l1tex__cycles_active.avg,l1tex__cycles_active.max,l1tex__cycles_active.sum,l1tex__cycles_elapsed.avg,l1tex__cycles_elapsed.max,l1tex__cycles_elapsed.min,l1tex__cycles_elapsed.sum,l1tex__cycles_in_frame.avg,l1tex__cycles_in_frame.max,l1tex__cycles_in_frame.min,l1tex__cycles_in_frame.sum,l1tex__cycles_in_region.avg,l1tex__cycles_in_region.max,l1tex__cycles_in_region.min,l1tex__cycles_in_region.sum,l1tex__data_bank_writes.max,l1tex__data_bank_writes.sum,lts__cycles_active.avg,lts__cycles_active.max,lts__cycles_active.sum,lts__cycles_elapsed.avg,lts__cycles_elapsed.max,lts__cycles_elapsed.min,lts__cycles_elapsed.sum,lts__cycles_in_frame.avg,lts__cycles_in_frame.max,lts__cycles_in_frame.min,lts__cycles_in_frame.sum,lts__t_sectors_aperture_device_lookup_hit.avg,lts__t_sectors_aperture_device_lookup_hit.sum,lts__t_sectors_op_read.avg,lts__t_sectors_op_read.max,lts__t_sectors_op_read.sum,lts__t_sectors_op_read_lookup_miss.max,lts__t_tag_requests.avg,lts__t_tag_requests.sum,lts__t_tag_requests_hit.avg,lts__t_tag_requests_hit.sum,lts__xbar2lts_cycles_active.avg,lts__xbar2lts_cycles_active.max,lts__xbar2lts_cycles_active.sum,sm__ctas_active.avg,sm__ctas_active.max,sm__ctas_active.sum,sm__cycles_active.avg,sm__cycles_active.max,sm__cycles_active.sum,sm__cycles_active_shader_cs.avg,sm__cycles_active_shader_cs.max,sm__cycles_active_shader_cs.sum,sm__cycles_elapsed.avg,sm__cycles_elapsed.max,sm__cycles_elapsed.min,sm__cycles_elapsed.sum,sm__cycles_in_frame.avg,sm__cycles_in_frame.max,sm__cycles_in_frame.min,sm__cycles_in_frame.sum,sm__cycles_in_region.avg,sm__cycles_in_region.max,sm__cycles_in_region.min,sm__cycles_in_region.sum,sm__warps_active.avg,sm__warps_active.max,sm__warps_active.sum,smsp__amortized_warp_latency.pct,smsp__amortized_warp_latency.ratio,smsp__average_warp_latency.pct,smsp__average_warp_latency.ratio,smsp__average_warp_latency_issue_stalled_drain.pct,smsp__average_warp_latency_issue_stalled_drain.ratio,smsp__average_warp_latency_issue_stalled_imc_miss.pct,smsp__average_warp_latency_issue_stalled_imc_miss.ratio,smsp__average_warp_latency_issue_stalled_long_scoreboard.pct,smsp__average_warp_latency_issue_stalled_long_scoreboard.ratio,smsp__average_warp_latency_issue_stalled_misc.pct,smsp__average_warp_latency_issue_stalled_misc.ratio,smsp__average_warp_latency_issue_stalled_no_instruction.pct,smsp__average_warp_latency_issue_stalled_no_instruction.ratio,smsp__average_warp_latency_issue_stalled_not_selected.pct,smsp__average_warp_latency_issue_stalled_not_selected.ratio,smsp__average_warps_active_per_inst_executed.pct,smsp__average_warps_active_per_inst_executed.ratio,smsp__average_warps_active_per_issue_active.pct,smsp__average_warps_active_per_issue_active.ratio,smsp__average_warps_issue_stalled_drain_per_issue_active.pct,smsp__average_warps_issue_stalled_drain_per_issue_active.ratio,smsp__average_warps_issue_stalled_imc_miss_per_issue_active.pct,smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.pct,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,smsp__average_warps_issue_stalled_misc_per_issue_active.pct,smsp__average_warps_issue_stalled_misc_per_issue_active.ratio,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.pct,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio,smsp__average_warps_issue_stalled_not_selected_per_issue_active.pct,smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio,smsp__cycles_active.avg,smsp__cycles_active.max,smsp__cycles_active.sum,smsp__cycles_elapsed.avg,smsp__cycles_elapsed.max,smsp__cycles_elapsed.min,smsp__cycles_elapsed.sum,smsp__cycles_in_frame.avg,smsp__cycles_in_frame.max,smsp__cycles_in_frame.min,smsp__cycles_in_frame.sum,smsp__cycles_in_region.avg,smsp__cycles_in_region.max,smsp__cycles_in_region.min,smsp__cycles_in_region.sum,smsp__issue_inst0.avg,smsp__issue_inst0.max,smsp__issue_inst0.sum
PL,440734,450368,14103488,178401,186944,5708832,13772.94,14074,440734,5575.03,5842,178401,43344,43392,43328,1387008,0.86,0.86,0.86,27.63,0.86,0.86,0.86,27.63,13772.94,14074,440734,5575.03,5842,178401,2973288.69,2973930,2972558,47572619,60760,60760,60760,972160,1.21,1.21,1.21,19.36,1.21,7.62,59462,59462,59462,59462,59462,59462,59462,59462,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,50208,50208,50208,50208,50208,50208,50208,50208,4450816,4450816,4450816,4450816,4400608,4400608,4400608,4400608,59462,59462,59462,59462,59462,59462,59462,59462,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,62548.62,63072,5003890,63730.75,63908,63528,5098460,1.27,1.27,1.27,101.55,1.27,1.27,1.27,101.55,182334,14202536,52756.05,53520,3376387,60760,60760,60760,3888640,1.21,1.21,1.21,77.45,10503.91,672250,10813.77,10865,692081,4101,8450.55,540835,6913.89,442489,9458.69,9482,605356,350351.16,354324,28028093,62548.62,63072,5003890,61731.07,62127,4938486,63730.75,63908,63528,5098460,1.27,1.27,1.27,101.55,1.27,1.27,1.27,101.55,2769087.77,2799986,221527022,1746878.54,17468.79,366201.28,3662.01,706290.21,7062.9,1900.08,19,70164.47,701.64,613.43,6.13,18137.52,181.38,70670.05,706.7,90.5,14.48,90.32,14.45,2787.12,27.87,7.5,0.07,276.88,2.77,2.42,0.02,71.57,0.72,278.87,2.79,3229978.42,3230996,1033593093,63730.75,63908,63528,20393840,1.27,1.27,1.27,406.19,1.27,1.27,1.27,406.19,3183122.45,3182389,1018599184
PL,438640,445184,14036480,176307,181760,5641824,13707.5,13912,438640,5509.59,5680,176307,43456,43456,43456,1390592,0.86,0.86,0.86,27.61,0.86,0.86,0.86,27.61,13707.5,13912,438640,5509.59,5680,176307,2716690.62,2717369,2715956,43467050,60864,60864,60864,973824,1.21,1.21,1.21,19.33,1.21,7.61,59552,59552,59552,59552,59552,59552,59552,59552,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,50368,50368,50368,50368,50368,50368,50368,50368,4573408,4573408,4573408,4573408,4523040,4523040,4523040,4523040,59552,59552,59552,59552,59552,59552,59552,59552,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,62904.96,63385,5032397,63915.97,64128,63660,5113278,1.27,1.27,1.26,101.52,1.27,1.27,1.26,101.52,182666,14201416,52599.23,53655,3366351,60864,60864,60864,3895296,1.21,1.21,1.21,77.34,10506.59,672422,10810.8,10875,691891,4101,8448.69,540716,6912.08,442373,9457.92,9479,605307,352762.59,356553,28221007,62904.96,63385,5032397,61841.51,62231,4947321,63915.97,64128,63660,5113278,1.27,1.27,1.26,101.52,1.27,1.27,1.26,101.52,2788145.6,2817370,223051648,1595489.55,15954.9,367240.32,3672.4,712097.81,7120.98,1910.66,19.11,70856.7,708.57,614.02,6.14,18129.82,181.3,71131.56,711.32,90.76,14.52,90.59,14.49,2810.57,28.11,7.54,0.08,279.66,2.8,2.42,0.02,71.56,0.72,280.75,2.81,2950060.18,2950859,944019258,63915.97,64128,63660,20453112,1.27,1.27,1.26,406.07,1.27,1.27,1.26,406.07,2903213.11,2902173,929028194
PL,439281,447904,14056992,176948,184480,5662336,13727.53,13997,439281,5529.62,5765,176948,43360,43392,43328,1387520,0.86,0.86,0.86,27.53,0.86,0.86,0.86,27.53,13727.53,13997,439281,5529.62,5765,176948,2847178.38,2847652,2846472,45554854,60725,60725,60725,971600,1.2,1.2,1.2,19.28,1.2,7.59,59402,59402,59402,59402,59402,59402,59402,59402,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,50400,50400,50400,50400,50400,50400,50400,50400,4569600,4569600,4569600,4569600,4519200,4519200,4519200,4519200,59402,59402,59402,59402,59402,59402,59402,59402,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,62848.03,63318,5027842,63725.7,63927,63441,5098056,1.26,1.27,1.26,101.15,1.26,1.27,1.26,101.15,182046,14204186,52885.94,53966,3384700,60725,60725,60725,3886400,1.2,1.2,1.2,77.11,10502.64,672169,10803.75,10861,691440,4101,8452.14,540937,6915.56,442596,9460.16,9484,605450,352215.79,355770,28177263,62848.03,63318,5027842,61731.95,62266,4938556,63725.7,63927,63441,5098056,1.26,1.27,1.26,101.15,1.26,1.27,1.26,101.15,2783736.38,2811484,222698910,1672641.52,16726.42,368515.28,3685.15,658421.92,6584.22,1871.04,18.71,71540.35,715.4,613.59,6.14,18130.3,181.3,70614.01,706.14,91.07,14.57,90.9,14.54,2598.6,25.99,7.38,0.07,282.35,2.82,2.42,0.02,71.56,0.72,278.69,2.79,3092714.18,3093512,989668537,63725.7,63927,63441,20392224,1.26,1.27,1.26,404.61,1.26,1.27,1.26,404.61,3045865.05,3044305,974676815
PL,441530,451776,14128960,179197,188352,5734304,13797.81,14118,441530,5599.91,5886,179197,43584,43584,43584,1394688,0.86,0.86,0.86,27.57,0.86,0.86,0.86,27.57,13797.81,14118,441530,5599.91,5886,179197,3019873.19,3020948,3019124,48317971,61130,61130,61130,978080,1.21,1.21,1.21,19.33,1.21,7.6,59785,59785,59785,59785,59785,59785,59785,59785,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,50592,50592,50592,50592,50592,50592,50592,50592,4580640,4580640,4580640,4580640,4530048,4530048,4530048,4530048,59785,59785,59785,59785,59785,59785,59785,59785,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,63292.76,63770,5063421,64104.1,64293,63899,5128328,1.27,1.27,1.26,101.37,1.27,1.27,1.26,101.37,182420,14203530,52499,53564,3359936,61130,61130,61130,3912320,1.21,1.21,1.21,77.33,10502.48,672159,10815.06,10869,692164,4101,8447.56,540644,6910.94,442300,9458.53,9480,605346,354746.17,357396,28379694,63292.76,63770,5063421,62079.24,62513,4966339,64104.1,64293,63899,5128328,1.27,1.27,1.26,101.37,1.27,1.27,1.26,101.37,2803876.9,2825814,224310152,1774210.84,17742.11,369049.44,3690.49,675018.02,6750.18,2244.62,22.45,71846.88,718.47,610.89,6.11,18208.78,182.09,70785.29,707.85,91.2,14.59,91.03,14.57,2664.09,26.64,8.86,0.09,283.56,2.84,2.41,0.02,71.86,0.72,279.37,2.79,3280515.84,3281315,1049765069,64104.1,64293,63899,20513312,1.27,1.27,1.26,405.47,1.27,1.27,1.26,405.47,3233666.52,3232117,1034773285
PL,440702,449664,14102464,178369,186240,5707808,13771.94,14052,440702,5574.03,5820,178369,43296,43328,43264,1385472,0.86,0.86,0.85,27.37,0.86,0.86,0.85,27.37,13771.94,14052,440702,5574.03,5820,178369,2922952.88,2924160,2922258,46767246,60695,60695,60695,971120,1.2,1.2,1.2,19.18,1.2,7.55,59353,59353,59353,59353,59353,59353,59353,59353,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,50624,50624,50624,50624,50624,50624,50624,50624,4448256,4448256,4448256,4448256,4397632,4397632,4397632,4397632,59353,59353,59353,59353,59353,59353,59353,59353,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,63224.41,63768,5057953,63689.38,63858,63532,5095150,1.26,1.26,1.25,100.65,1.26,1.26,1.25,100.65,181148,14203602,52723.8,53533,3374323,60695,60695,60695,3884480,1.2,1.2,1.2,76.73,10498.61,671911,10813.83,10863,692085,4101,8444.14,540425,6907.58,442085,9457.47,9483,605278,354793.88,358155,28383510,63224.41,63768,5057953,61708.62,62137,4936690,63689.38,63858,63532,5095150,1.26,1.26,1.25,100.65,1.26,1.26,1.25,100.65,2804387.65,2830442,224351012,1717369.05,17173.69,367787.36,3677.87,688756.53,6887.57,1891.58,18.92,72579.62,725.8,610.66,6.11,18120.63,181.21,71080.32,710.8,90.89,14.54,90.72,14.52,2718.39,27.18,7.47,0.07,286.46,2.86,2.41,0.02,71.52,0.72,280.54,2.81,3175415.38,3176168,1016132921,63689.38,63858,63532,20380600,1.26,1.26,1.25,402.59,1.26,1.26,1.25,402.59,3128567.33,3126942,1001141546
PL,441489,452384,14127648,179156,188960,5732992,13796.53,14137,441489,5598.62,5905,179156,43392,43392,43392,1388544,0.86,0.86,0.86,27.59,0.86,0.86,0.86,27.59,13796.53,14137,441489,5598.62,5905,179156,2934133,2935315,2933200,46946128,60867,60867,60867,973872,1.21,1.21,1.21,19.35,1.21,7.6,59553,59553,59553,59553,59553,59553,59553,59553,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,50336,50336,50336,50336,50336,50336,50336,50336,4581920,4581920,4581920,4581920,4531584,4531584,4531584,4531584,59553,59553,59553,59553,59553,59553,59553,59553,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,62893.78,63361,5031502,63779.9,63977,63534,5102392,1.27,1.27,1.26,101.37,1.27,1.27,1.26,101.37,181018,14204196,53320.11,53952,3412487,60867,60867,60867,3895488,1.21,1.21,1.21,77.39,10520.64,673321,10810.75,10860,691888,4112,8444.81,540468,6908.2,442125,9461.16,9485,605514,352480.91,356763,28198473,62893.78,63361,5031502,61731.59,62198,4938527,63779.9,63977,63534,5102392,1.27,1.27,1.26,101.37,1.27,1.27,1.26,101.37,2785835.5,2820008,222866840,1723990.86,17239.91,365134.27,3651.34,672464.79,6724.65,1886.27,18.86,72276.18,722.76,614.6,6.15,18146.17,181.46,70853.76,708.54,90.24,14.44,90.04,14.41,2653.32,26.53,7.44,0.07,285.18,2.85,2.43,0.02,71.6,0.72,279.56,2.8,3187659.11,3188471,1020050915,63779.9,63977,63534,20409568,1.27,1.27,1.26,405.47,1.27,1.27,1.26,405.47,3140797.5,3139762,1005055201
PL,440226,455392,14087232,177893,191968,5692576,13757.06,14231,440226,5559.16,5999,177893,43448,43456,43392,1390336,0.86,0.86,0.86,27.59,0.86,0.86,0.86,27.59,13757.06,14231,440226,5559.16,5999,177893,2846250.38,2846927,2845772,45540006,60990,60990,60990,975840,1.21,1.21,1.21,19.36,1.21,7.61,59678,59678,59678,59678,59678,59678,59678,59678,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,50400,50400,50400,50400,50400,50400,50400,50400,4629248,4629248,4629248,4629248,4578848,4578848,4578848,4578848,59678,59678,59678,59678,59678,59678,59678,59678,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,62915.39,63567,5033231,63904.75,64063,63684,5112380,1.27,1.27,1.26,101.44,1.27,1.27,1.26,101.44,180588,14203840,52860.66,53562,3383082,60990,60990,60990,3903360,1.21,1.21,1.21,77.45,10514.36,672919,10814.78,10873,692146,4101,8454.23,541071,6917.64,442729,9458.47,9487,605342,352922.99,357018,28233839,62915.39,63567,5033231,61809.15,62275,4944732,63904.75,64063,63684,5112380,1.27,1.27,1.26,101.44,1.27,1.27,1.26,101.44,2789390.62,2822156,223151250,1671902.37,16719.02,367911.83,3679.12,641929.5,6419.3,2063.96,20.64,72629.92,726.3,614.56,6.15,18109.4,181.09,70484.79,704.85,90.92,14.55,90.76,14.52,2533.65,25.34,8.15,0.08,286.67,2.87,2.43,0.02,71.48,0.71,278.2,2.78,3091347.48,3092079,989231194,63904.75,64063,63684,20449520,1.27,1.27,1.26,405.74,1.27,1.27,1.26,405.74,3044500.93,3042870,974240296
PL,440108,453984,14083456,177775,190560,5688800,13753.38,14187,440108,5555.47,5955,177775,43448,43456,43392,1390336,0.86,0.86,0.86,27.64,0.86,0.86,0.86,27.64,13753.38,14187,440108,5555.47,5955,177775,2941226.88,2941738,2940396,47059630,60959,60959,60959,975344,1.21,1.21,1.21,19.39,1.21,7.62,59638,59638,59638,59638,59638,59638,59638,59638,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,50304,50304,50304,50304,50304,50304,50304,50304,4573696,4573696,4573696,4573696,4523392,4523392,4523392,4523392,59638,59638,59638,59638,59638,59638,59638,59638,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,62874.75,63351,5029980,63900.55,64088,63710,5112044,1.27,1.27,1.27,101.62,1.27,1.27,1.27,101.62,181920,14196250,52985.23,54056,3391055,60959,60959,60959,3901376,1.21,1.21,1.21,77.56,10518.92,673211,10802.25,10866,691344,4101,8452.39,540953,6915.77,442609,9451.23,9484,604879,352425.72,355720,28194058,62874.75,63351,5029980,61845.9,62423,4947672,63900.55,64088,63710,5112044,1.27,1.27,1.27,101.62,1.27,1.27,1.27,101.62,2785411.38,2810920,222832910,1727916.67,17279.17,368764.63,3687.65,655255.35,6552.55,2122.24,21.22,70398.63,703.99,609.22,6.09,18133.75,181.34,70583.24,705.83,91.13,14.58,90.96,14.55,2586.15,25.86,8.38,0.08,277.85,2.78,2.4,0.02,71.57,0.72,278.58,2.79,3194917.92,3195726,1022373735,63900.55,64088,63710,20448176,1.27,1.27,1.27,406.49,1.27,1.27,1.27,406.49,3148069.61,3147050,1007382274
RM,447955,463680,14334560,184021,197024,5888672,13998.59,14490,447955,5750.66,6157,184021,33338528,33338560,33338496,1066832896,0.82,0.82,0.82,26.1,0.82,0.82,0.82,26.1,13998.59,14490,447955,5750.66,6157,184021,46035143.06,46039933,46030501,736562289,47568573,47568573,47568573,761097168,1.16,1.16,1.16,18.62,1.16,7.32,46445990,46445990,46445990,46445990,46445990,46445990,46445990,46445990,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,40881536,40881536,40881536,40881536,40881536,40881536,40881536,40881536,45401184,45401184,45401184,45401184,4519648,4519648,4519648,4519648,46445990,46445990,46445990,46445990,46445990,46445990,46445990,46445990,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,50942315.95,52951128,4075385276,49855821.33,49867391,49843638,3988465706,1.22,1.22,1.22,97.56,1.22,1.22,1.22,97.56,217146,14082782,339340.06,393151,21717764,47568573,47568573,47568573,3044388672,1.16,1.16,1.16,74.47,11135.06,712644,10945.12,15520,700488,4168,7723.67,494315,6184.33,395797,27385.81,33292,1752692,300848996.9,311003589,24067919753,50942315.95,52951128,4075385276,47521483.69,49308677,3801718695,49855821.33,49867391,49843638,3988465706,1.22,1.22,1.22,97.56,1.22,1.22,1.22,97.56,2289231944,2399937618,1.83139E+11,25877209.87,258772.1,299266882.3,2992668.82,14751793.6,147517.94,8359.15,83.59,68430388.46,684303.88,2809.59,28.1,264268.28,2642.68,47842.51,478.43,73957.73,11833.24,73288.2,11726.11,57801.64,578.02,32.75,0.33,268129.36,2681.29,11.01,0.11,1035.48,10.35,187.46,1.87,47846961.04,49432560,15311027533,49855821.33,49867391,49843638,15953862824,1.22,1.22,1.22,390.25,1.22,1.22,1.22,390.25,47799771.96,49369840,15295927026
RM,447471,458816,14319072,184263,193856,5896416,13983.47,14338,447471,5758.22,6058,184263,33805360,33805376,33805312,1081771520,0.85,0.85,0.85,27.23,0.85,0.85,0.85,27.23,13983.47,14338,447471,5758.22,6058,184263,46100532.81,46105400,46096444,737608525,48231433,48231433,48231433,771702928,1.21,1.21,1.21,19.42,1.21,7.63,47096293,47096293,47096293,47096293,47096293,47096293,47096293,47096293,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,39731392,39731392,39731392,39731392,39731392,39731392,39731392,39731392,44137312,44137312,44137312,44137312,4405920,4405920,4405920,4405920,47096293,47096293,47096293,47096293,47096293,47096293,47096293,47096293,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,49909585.99,51568985,3992766879,50555440.75,50566133,50541406,4044435260,1.27,1.27,1.27,101.79,1.27,1.27,1.27,101.79,204352,14087288,329380.86,382290,21080375,48231433,48231433,48231433,3086811712,1.21,1.21,1.21,77.69,11125.36,712023,10958.7,15115,701357,4176,7734.62,495016,6195.23,396495,27737.23,32878,1775183,295168799.5,304718180,23613503961,49909585.99,51568985,3992766879,48317226.36,50016673,3865378109,50555440.75,50566133,50541406,4044435260,1.27,1.27,1.27,101.79,1.27,1.27,1.27,101.79,2246689167,2318414642,1.79735E+11,26005330.83,260053.31,289666301,2896663.01,14716345.63,147163.46,6853.06,68.53,67184671.29,671846.71,2743.76,27.44,279511.4,2795.11,48093.64,480.94,71585.14,11453.62,70928.13,11348.5,57655.47,576.55,26.85,0.27,263215.07,2632.15,10.75,0.11,1095.07,10.95,188.42,1.88,48083856.71,49699159,15386834148,50555440.75,50566133,50541406,16177741040,1.27,1.27,1.27,407.18,1.27,1.27,1.27,407.18,48036661.67,49639923,15371731735
RM,446900,457536,14300800,182305,188992,5833760,13965.62,14298,446900,5697.03,5906,182305,53364480,53364480,53364480,1707663360,1.38,1.38,1.38,44.02,1.38,1.38,1.38,44.02,13965.62,14298,446900,5697.03,5906,182305,46610243.69,46614700,46605373,745763899,76152959,76152959,76152959,1218447344,1.96,1.96,1.96,31.41,1.96,12.34,74348353,74348353,74348353,74348353,74348353,74348353,74348353,74348353,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,38797216,38797216,38797216,38797216,38797216,38797216,38797216,38797216,43325792,43325792,43325792,43325792,4528576,4528576,4528576,4528576,74348353,74348353,74348353,74348353,74348353,74348353,74348353,74348353,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,48414217.83,50682975,3873137426,79803724.8,79823393,79785841,6384297984,2.06,2.06,2.06,164.56,2.06,2.06,2.06,164.56,240068,14080766,322763.19,373416,20656844,76152959,76152959,76152959,4873789376,1.96,1.96,1.96,125.62,11130.25,712336,10937.83,15659,700021,4141,7746.03,495746,6206.69,397228,27795.5,34304,1778912,286727945,300653625,22938235603,48414217.83,50682975,3873137426,77372280.29,79101679,6189782423,79803724.8,79823393,79785841,6384297984,2.06,2.06,2.06,164.56,2.06,2.06,2.06,164.56,2182432366,2285824564,1.74595E+11,25996298.62,259962.99,477278129.1,4772781.29,14530358.7,145303.59,9097.42,90.97,65324660.56,653246.61,2781.53,27.82,302666.53,3026.67,48903.23,489.03,117949.59,18871.93,116880.61,18700.9,56933.42,569.33,35.65,0.36,255957.64,2559.58,10.9,0.11,1185.92,11.86,191.61,1.92,48067156.16,49822101,15381489970,79803724.8,79823393,79785841,25537191936,2.06,2.06,2.06,658.22,2.06,2.06,2.06,658.22,48019966.59,49744992,15366389309
RM,447906,455584,14332992,182656,187936,5844992,13997.06,14237,447906,5708,5873,182656,53531648,53531648,53531648,1713012736,0.83,0.83,0.83,26.46,0.83,0.83,0.83,26.46,13997.06,14237,447906,5708,5873,182656,77753726.56,77761329,77745472,1244059625,76393429,76393429,76393429,1222294864,1.18,1.18,1.18,18.88,1.18,7.42,74582052,74582052,74582052,74582052,74582052,74582052,74582052,74582052,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,64750432,64750432,64750432,64750432,64750432,64750432,64750432,64750432,69305760,69305760,69305760,69305760,4555328,4555328,4555328,4555328,74582052,74582052,74582052,74582052,74582052,74582052,74582052,74582052,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,81067750.11,84553072,6485420009,80054014.8,80071960,80035524,6404321184,1.24,1.24,1.24,98.91,1.24,1.24,1.24,98.91,226350,14077670,330975.25,394999,21182416,76393429,76393429,76393429,4889179456,1.18,1.18,1.18,75.51,11118,711552,10965.86,15323,701815,4141,7778.75,497840,6230.92,398779,27791.34,33174,1778646,479594003.3,498935799,38367520266,81067750.11,84553072,6485420009,77077346.34,78678259,6166187707,80054014.8,80071960,80035524,6404321184,1.24,1.24,1.24,98.91,1.24,1.24,1.24,98.91,3646863079,3793055168,2.91749E+11,43680698.98,436806.99,465329737,4653297.37,24708288.81,247082.89,9183.79,91.84,110056654.9,1100566.55,2829.43,28.29,444045.71,4440.46,49108.54,491.09,114996.79,18399.49,113561.19,18169.79,96478.78,964.79,35.86,0.36,429739.66,4297.4,11.05,0.11,1733.87,17.34,191.75,1.92,80765612.41,83770239,25844995972,80054014.8,80071960,80035524,25617284736,1.24,1.24,1.24,395.63,1.24,1.24,1.24,395.63,80718259.38,83704905,25829843002
